abn|abr_type|name|abn_registration_date|abn_cancellation_date|address|suburb|state|postcode|country|anzsic|acn|key:ID|:LABEL|source|source_file|local_id|last_updated|type
94074156988|Australian Private Company|ABEL Metal Services Pty. Ltd.|2000-04-16||16 Kelso Cres|Moorebank|NSW|2170|AUS|21100|74156988.0|abr/94074156988|abr;organisation|abr|../swin_matched_abrs_score_90.csv|94074156988|2023-07-06 14:59:28.725695|organisation
54203241304|State Government Entity|Aberfoyle Park High School|1999-11-01||36A Taylors Rd West|Aberfoyle Park|SA|5159|AUS|80220||abr/54203241304|abr;organisation|abr|../swin_matched_abrs_score_90.csv|54203241304|2023-07-06 14:59:28.725695|organisation
43630723410|Australian Private Company|ALBA Group Contractors Pty Ltd|2018-12-21||12 Blue-Gum Dr|Marsden|QLD|4132|AUS|32440|630723410.0|abr/43630723410|abr;organisation|abr|../swin_matched_abrs_score_90.csv|43630723410|2023-07-06 14:59:28.725695|organisation
92003175335|Australian Public Company|Ability Options Ltd|2000-04-12||Unit 114 29-31 Lexington Dr|Bella Vista|NSW|2153|AUS|87900|3175335.0|abr/92003175335|abr;organisation|abr|../swin_matched_abrs_score_90.csv|92003175335|2023-07-06 14:59:28.725695|organisation
47149280115|Australian Private Company|Abinava Consultancy Pty Ltd|2011-02-11|2017-08-28|106 Bozzato Pl|Kenmore|QLD|4069|AUS|64190|149280115.0|abr/47149280115|abr;organisation|abr|../swin_matched_abrs_score_90.csv|47149280115|2023-07-06 14:59:28.725695|organisation
83024339234|Other Incorporated Entity|ABLE Australia Services|2000-04-07||413 Canterbury Rd|Surrey Hills|VIC|3127|AUS|95599||abr/83024339234|abr;organisation|abr|../swin_matched_abrs_score_90.csv|83024339234|2023-07-06 14:59:28.725695|organisation
22009943435|Australian Public Company|Aboriginal And Torres Strait Islander Community Health Service Brisbane Limited|2023-03-23||55 Annerley Rd|Woolloongabba|QLD|4102.0|AUS|85399|9943435.0|abr/22009943435|abr;organisation|abr|../swin_matched_abrs_score_90.csv|22009943435|2023-07-06 14:59:28.725695|organisation
92140312385|Australian Public Company|Aboriginal and Torres Strait Islander Healing Foundation Limited|2009-10-30||11 National Cct|Barton|ACT|2600|AUS|87900|140312385.0|abr/92140312385|abr;organisation|abr|../swin_matched_abrs_score_90.csv|92140312385|2023-07-06 14:59:28.725695|organisation
11116314562|Australian Public Company|Aboriginal & Torres Strait Islander Legal Service (Qld) Ltd|2006-01-01||L 5 183 North Qy|Brisbane City|QLD|4000.0|AUS|69310|116314562.0|abr/11116314562|abr;organisation|abr|../swin_matched_abrs_score_90.csv|11116314562|2023-07-06 14:59:28.725695|organisation
19607164090|Australian Public Company|Aboriginal And Torres Strait Islander Mathematics Alliance Limited|2015-09-09||20 Madeline Rd|Stirling|SA|5152|AUS|82200|607164090.0|abr/19607164090|abr;organisation|abr|../swin_matched_abrs_score_90.csv|19607164090|2023-07-06 14:59:28.725695|organisation
23857415007|Territory Government Entity|Aboriginal Areas Protection Authority|1999-11-01||1St Floor Tpi Building|Darwin City|NT|800.0|AUS|75200||abr/23857415007|abr;organisation|abr|../swin_matched_abrs_score_90.csv|23857415007|2023-07-06 14:59:28.725695|organisation
87588237557|Other Incorporated Entity|Aboriginal Education Council Nsw Inc|2000-04-18||Alexandria Park Community Ctr|Redfern|NSW|2015|AUS|87900||abr/87588237557|abr;organisation|abr|../swin_matched_abrs_score_90.csv|87588237557|2023-07-06 14:59:28.725695|organisation
87588237557|Other Incorporated Entity|Aboriginal Education Council Nsw Inc|2000-04-18||Alexandria Park Community Ctr|Redfern|NSW|2015|AUS|87900||abr/87588237557|abr;organisation|abr|../swin_matched_abrs_score_90.csv|87588237557|2023-07-06 14:59:28.725695|organisation
66085654397|Australian Public Company|Aboriginal Health And Medical Research Council Of New South Wales|2000-06-21||35 Harvey St|Little Bay|NSW|2036|AUS|69100|85654397.0|abr/66085654397|abr;organisation|abr|../swin_matched_abrs_score_90.csv|66085654397|2023-07-06 14:59:28.725695|organisation
29691931062|State Government Entity|Aboriginal Health Council Of Sa Inc|1999-11-01|2001-10-09|167 Fullarton Rd|Dulwich|SA|5065|AUS|99996||abr/29691931062|abr;organisation|abr|../swin_matched_abrs_score_90.csv|29691931062|2023-07-06 14:59:28.725695|organisation
89287854542|Other Incorporated Entity|Aboriginal Health Council Of South Australia Limited|2001-10-18||220 Franklin St|Adelaide|SA|5000|AUS|95599||abr/89287854542|abr;organisation|abr|../swin_matched_abrs_score_90.csv|89287854542|2023-07-06 14:59:28.725695|organisation
48114220478|Australian Public Company|Aboriginal Health Council of Western Australia|2005-06-21||450 Beaufort St|Highgate|WA|6003|AUS|95599|114220478.0|abr/48114220478|abr;organisation|abr|../swin_matched_abrs_score_90.csv|48114220478|2023-07-06 14:59:28.725695|organisation
28001154481|Australian Public Company|Aboriginal Housing Co Ltd|2000-07-01||Unit 2 2-10 Caroline St|Redfern|NSW|2016.0|AUS|62300|1154481.0|abr/28001154481|abr;organisation|abr|../swin_matched_abrs_score_90.csv|28001154481|2023-07-06 14:59:28.725695|organisation
93118431066|Australian Public Company|Aboriginal Legal Service (NSW/ACT) Limited|2006-04-01||Se 460 311-315 Castlereagh St|Haymarket|NSW|2000|AUS|69310|118431066.0|abr/93118431066|abr;organisation|abr|../swin_matched_abrs_score_90.csv|93118431066|2023-07-06 14:59:28.725695|organisation
61532930441|Australian Public Company|Aboriginal Legal Service Of Western Australia Limited|2000-04-06||7 Aberdeen St|Perth|WA|6000|AUS|69310|617555843.0|abr/61532930441|abr;organisation|abr|../swin_matched_abrs_score_90.csv|61532930441|2023-07-06 14:59:28.725695|organisation
61532930441|Australian Public Company|Aboriginal Legal Service Of Western Australia Limited|2000-04-06||7 Aberdeen St|Perth|WA|6000|AUS|69310|617555843.0|abr/61532930441|abr;organisation|abr|../swin_matched_abrs_score_90.csv|61532930441|2023-07-06 14:59:28.725695|organisation
26263401676|Other Incorporated Entity|Aboriginal Medical Services Alliance Northern Territory Aboriginal Corporation|1999-11-01||L 1 43 Mitchell St|Darwin City|NT|0800|AUS|95599||abr/26263401676|abr;organisation|abr|../swin_matched_abrs_score_90.csv|26263401676|2023-07-06 14:59:28.725695|organisation
26263401676|Other Incorporated Entity|Aboriginal Medical Services Alliance Northern Territory Aboriginal Corporation|1999-11-01||L 1 43 Mitchell St|Darwin City|NT|0800|AUS|95599||abr/26263401676|abr;organisation|abr|../swin_matched_abrs_score_90.csv|26263401676|2023-07-06 14:59:28.725695|organisation
26263401676|Other Incorporated Entity|Aboriginal Medical Services Alliance Northern Territory Aboriginal Corporation|1999-11-01||L 1 43 Mitchell St|Darwin City|NT|0800|AUS|95599||abr/26263401676|abr;organisation|abr|../swin_matched_abrs_score_90.csv|26263401676|2023-07-06 14:59:28.725695|organisation
36144315154|Commonwealth Government Entity|Aboriginal & Torres Strait Islander Commission|2000-02-10|2005-03-24|Atsic|Woden|ACT|2606.0|AUS|75300||abr/36144315154|abr;organisation|abr|../swin_matched_abrs_score_90.csv|36144315154|2023-07-06 14:59:28.725695|organisation
40649580736|Australian Private Company|Abriculture Pty Ltd|2021-04-20||Shed 3 50-52 Vickers St|Edmonton|QLD|4869|AUS|69621|649580736.0|abr/40649580736|abr;organisation|abr|../swin_matched_abrs_score_90.csv|40649580736|2023-07-06 14:59:28.725695|organisation
22477168898|Other Incorporated Entity|AbSec - NSW Child, Family and Community Peak Aboriginal Corporation|2002-04-24||21 Carrington Rd|Marrickville|NSW|2204|AUS|95599||abr/22477168898|abr;organisation|abr|../swin_matched_abrs_score_90.csv|22477168898|2023-07-06 14:59:28.725695|organisation
47051964673|Other Incorporated Entity|Abused Child Trust Inc|2000-06-30||L 1 8 Gardner Cl|Milton|QLD|4064|AUS|87900||abr/47051964673|abr;organisation|abr|../swin_matched_abrs_score_90.csv|47051964673|2023-07-06 14:59:28.725695|organisation
66602698457|Australian Private Company|ABYSS Solutions Pty. Ltd.|2014-11-12||Unit 35 11-21 Underwood Rd|Homebush|NSW|2140|AUS|32990|602698457.0|abr/66602698457|abr;organisation|abr|../swin_matched_abrs_score_90.csv|66602698457|2023-07-06 14:59:28.725695|organisation
86618398351|Australian Private Company|AC3 Pty Limited|2021-09-07|2021-12-10|L 7 477 Pitt St|Haymarket|NSW|2000|AUS|70000|618398351.0|abr/86618398351|abr;organisation|abr|../swin_matched_abrs_score_90.csv|86618398351|2023-07-06 14:59:28.725695|organisation
86618398351|Australian Private Company|AC3 Pty Limited|2021-09-07|2021-12-10|L 7 477 Pitt St|Haymarket|NSW|2000|AUS|70000|618398351.0|abr/86618398351|abr;organisation|abr|../swin_matched_abrs_score_90.csv|86618398351|2023-07-06 14:59:28.725695|organisation
13615312279|Australian Private Company|Acacia Waste Management Solutions Pty. Ltd.|2016-10-12||14 Rubys Way|Eastwood|VIC|3875|AUS|69629|615312279.0|abr/13615312279|abr;organisation|abr|../swin_matched_abrs_score_90.csv|13615312279|2023-07-06 14:59:28.725695|organisation
59957839703|Other Incorporated Entity|Academy Of The Social Sciences In Australia Incorporated|2000-03-27||26 Balmain Cr|Acton|ACT|2601|AUS|69100||abr/59957839703|abr;organisation|abr|../swin_matched_abrs_score_90.csv|59957839703|2023-07-06 14:59:28.725695|organisation
82133580015|Australian Public Company|ACCA Australia & New Zealand Ltd|2008-10-08||L 5 33 Erskine St|Sydney|NSW|2000|AUS|95510|133580015.0|abr/82133580015|abr;organisation|abr|../swin_matched_abrs_score_90.csv|82133580015|2023-07-06 14:59:28.725695|organisation
49096776895|Australian Private Company|Accenture Australia Pty Limited|2001-05-24||3 Sussex St|Barangaroo|NSW|2000|AUS|69629|96776895.0|abr/49096776895|abr;organisation|abr|../swin_matched_abrs_score_90.csv|49096776895|2023-07-06 14:59:28.725695|organisation
49096776895|Australian Private Company|Accenture Australia Pty Limited|2001-05-24||3 Sussex St|Barangaroo|NSW|2000|AUS|69629|96776895.0|abr/49096776895|abr;organisation|abr|../swin_matched_abrs_score_90.csv|49096776895|2023-07-06 14:59:28.725695|organisation
49096776895|Australian Private Company|Accenture Australia Pty Limited|2001-05-24||3 Sussex St|Barangaroo|NSW|2000|AUS|69629|96776895.0|abr/49096776895|abr;organisation|abr|../swin_matched_abrs_score_90.csv|49096776895|2023-07-06 14:59:28.725695|organisation
45149783639|Australian Public Company|Access Community Services Limited|2011-03-10||92 Wembley Rd|Logan Central|QLD|4114|AUS|87900|149783639.0|abr/45149783639|abr;organisation|abr|../swin_matched_abrs_score_90.csv|45149783639|2023-07-06 14:59:28.725695|organisation
45149783639|Australian Public Company|Access Community Services Limited|2011-03-10||92 Wembley Rd|Logan Central|QLD|4114|AUS|87900|149783639.0|abr/45149783639|abr;organisation|abr|../swin_matched_abrs_score_90.csv|45149783639|2023-07-06 14:59:28.725695|organisation
43091834972|Australian Private Company|Access Genetics Pty. Ltd.|2000-03-02||295 Maroondah Link Hwy|Yarck|VIC|3719|AUS|1490|91834972.0|abr/43091834972|abr;organisation|abr|../swin_matched_abrs_score_90.csv|43091834972|2023-07-06 14:59:28.725695|organisation
95099593898|Australian Private Company|Access Pharmaceuticals Australia Pty Ltd|2002-02-14|2012-08-11|5/17-19 Gibbes St|Chatswood|NSW|2067|AUS|69100|99593898.0|abr/95099593898|abr;organisation|abr|../swin_matched_abrs_score_90.csv|95099593898|2023-07-06 14:59:28.725695|organisation
44169055074|Australian Private Company|Accessible Ict Pty Ltd|2014-04-11||18 Kilby Av|Pemulwuy|NSW|2145|AUS|70000|169055074.0|abr/44169055074|abr;organisation|abr|../swin_matched_abrs_score_90.csv|44169055074|2023-07-06 14:59:28.725695|organisation
52106594816|Australian Private Company|Acciona Cei Australia Pty Ltd|2003-10-08||300 Barangaroo Av|Barangaroo|NSW|2000|AUS|62400|106594816.0|abr/52106594816|abr;organisation|abr|../swin_matched_abrs_score_90.csv|52106594816|2023-07-06 14:59:28.725695|organisation
56103359299|Australian Private Company|Accolade Wines Holdings Australia Pty Limited|2003-02-01||2-10 Franklin St|Adelaide|SA|5000.0|AUS|62400|103359299.0|abr/56103359299|abr;organisation|abr|../swin_matched_abrs_score_90.csv|56103359299|2023-07-06 14:59:28.725695|organisation
83205141267|Australian Public Company|Accord Australasia Limited|2000-03-29||Fusion C 4/02|Ultimo|NSW|2007|AUS|95510|117659168.0|abr/83205141267|abr;organisation|abr|../swin_matched_abrs_score_90.csv|83205141267|2023-07-06 14:59:28.725695|organisation
72158242936|Australian Private Company|Accurium Holdings Pty Ltd|2012-07-01||L 1 144-148 Macquarie St|Hobart|TAS|7000|AUS|64200|158242936.0|abr/72158242936|abr;organisation|abr|../swin_matched_abrs_score_90.csv|72158242936|2023-07-06 14:59:28.725695|organisation
78662614520|Australian Private Company|AC National Pty Ltd|2022-09-21||57-63 Mcnaughton Rd|Clayton|VIC|3168|AUS|42210|662614520.0|abr/78662614520|abr;organisation|abr|../swin_matched_abrs_score_90.csv|78662614520|2023-07-06 14:59:28.725695|organisation
31161093509|Australian Private Company|ACE Network Pty Ltd|2012-11-05|2019-05-30|202/379 Pitt St|Sydney|NSW|2000|AUS|70000|161093509.0|abr/31161093509|abr;organisation|abr|../swin_matched_abrs_score_90.csv|31161093509|2023-07-06 14:59:28.725695|organisation
27616856672|Australian Private Company|ACEN Australia Pty Ltd|2017-02-27||U 2|Battery Point|TAS|7004|AUS|69629|616856672.0|abr/27616856672|abr;organisation|abr|../swin_matched_abrs_score_90.csv|27616856672|2023-07-06 14:59:28.725695|organisation
90601691212|Australian Private Company|ACH Gp Pty Ltd|2014-09-08||Se 4 L 1 493 St Kilda Rd|Melbourne|VIC|3004|AUS|67120|601691212.0|abr/90601691212|abr;organisation|abr|../swin_matched_abrs_score_90.csv|90601691212|2023-07-06 14:59:28.725695|organisation
70663030813|Australian Private Company|ASCH Group Pty Ltd|2022-10-13||56 Woodlands Ridge Rd|Muscle Creek|NSW|2333.0|AUS|94199|663030813.0|abr/70663030813|abr;organisation|abr|../swin_matched_abrs_score_90.csv|70663030813|2023-07-06 14:59:28.725695|organisation
49133306902|Australian Public Company|Achieve Australia Limited|2008-09-18||L 1 1 Epping Rd|North Ryde|NSW|2113|AUS|87900|133306902.0|abr/49133306902|abr;organisation|abr|../swin_matched_abrs_score_90.csv|49133306902|2023-07-06 14:59:28.725695|organisation
49133306902|Australian Public Company|Achieve Australia Limited|2008-09-18||L 1 1 Epping Rd|North Ryde|NSW|2113|AUS|87900|133306902.0|abr/49133306902|abr;organisation|abr|../swin_matched_abrs_score_90.csv|49133306902|2023-07-06 14:59:28.725695|organisation
31636616192|Australian Private Company|ASCIL Australia Pty Ltd|2019-10-04||16 Nexus Way|Southport|QLD|4215|AUS|69100|636616192.0|abr/31636616192|abr;organisation|abr|../swin_matched_abrs_score_90.csv|31636616192|2023-07-06 14:59:28.725695|organisation
63634234978|Australian Private Company|ACMA Holdings Pty Ltd|2020-12-21||36 Shelley St|Elwood|VIC|3184.0|AUS|62400|634234978.0|abr/63634234978|abr;organisation|abr|../swin_matched_abrs_score_90.csv|63634234978|2023-07-06 14:59:28.725695|organisation
38136883915|Australian Public Company|ACON Health Limited|2009-07-01||414-418 Elizabeth St|Surry Hills|NSW|2010|AUS|82199|136883915.0|abr/38136883915|abr;organisation|abr|../swin_matched_abrs_score_90.csv|38136883915|2023-07-06 14:59:28.725695|organisation
51082694531|Australian Public Company|ACORN Capital Limited|2000-06-09||L 4 2 Russell St|Melbourne|VIC|3000|AUS|64190|82694531.0|abr/51082694531|abr;organisation|abr|../swin_matched_abrs_score_90.csv|51082694531|2023-07-06 14:59:28.725695|organisation
83050020392|Australian Private Company|ACSA Pty Ltd|2000-04-01||45 Osmond Terrace|Norwood|SA|5067|AUS|67110|50020392.0|abr/83050020392|abr;organisation|abr|../swin_matched_abrs_score_90.csv|83050020392|2023-07-06 14:59:28.725695|organisation
26471407289|Territory Government Entity|Community Services Directorate|2003-03-01||L 7|Canberra|ACT|2601|AUS|86090||abr/26471407289|abr;organisation|abr|../swin_matched_abrs_score_90.csv|26471407289|2023-07-06 14:59:28.725695|organisation
75121241674|Australian Private Company|Corrective Services Pty. Ltd.|2006-08-15||128 Fellows Rd|Point Lonsdale|VIC|3225|AUS|72120|121241674.0|abr/75121241674|abr;organisation|abr|../swin_matched_abrs_score_90.csv|75121241674|2023-07-06 14:59:28.725695|organisation
32790228959|State Government Entity|Department Of Justice And Community Safety|1999-11-01||L 21 121 Exhibition St|Melbourne|VIC|3000|AUS|75400||abr/32790228959|abr;organisation|abr|../swin_matched_abrs_score_90.csv|32790228959|2023-07-06 14:59:28.725695|organisation
71506957312|Territory Government Entity|ACT Education Directorate Departmental|2000-04-10||L 3 125 Gungahlin Pl|Gungahlin|ACT|2912|AUS|75200||abr/71506957312|abr;organisation|abr|../swin_matched_abrs_score_90.csv|71506957312|2023-07-06 14:59:28.725695|organisation
98142986767|Australian Public Company|ACT For Kids Limited|2010-04-14||L 1 8 Gardner Cl|Milton|QLD|4064|AUS|87900|142986767.0|abr/98142986767|abr;organisation|abr|../swin_matched_abrs_score_90.csv|98142986767|2023-07-06 14:59:28.725695|organisation
98142986767|Australian Public Company|ACT For Kids Limited|2010-04-14||L 1 8 Gardner Cl|Milton|QLD|4064|AUS|87900|142986767.0|abr/98142986767|abr;organisation|abr|../swin_matched_abrs_score_90.csv|98142986767|2023-07-06 14:59:28.725695|organisation
